,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2703,Venice,33.986273217151734,-118.46284569710345,Pressed Juicery,33.989488882842195,-118.46286397670383,Juice Bar
2704,Venice,33.986273217151734,-118.46284569710345,venice ramen,33.983144899274095,-118.46081705925708,Restaurant
2705,Venice,33.986273217151734,-118.46284569710345,The Tasting Kitchen,33.98971813020449,-118.46324256402025,New American Restaurant
2706,Venice,33.986273217151734,-118.46284569710345,KITH,33.989542035242486,-118.46332690815466,Shoe Store
2707,Venice,33.986273217151734,-118.46284569710345,Urbanic,33.98945684663111,-118.4631608050303,Paper / Office Supplies Store
2708,Venice,33.986273217151734,-118.46284569710345,Yours Truly,33.989647,-118.46341,Restaurant
2709,Venice,33.986273217151734,-118.46284569710345,Venice Canals,33.98344032489223,-118.4663140359173,Canal
2710,Venice,33.986273217151734,-118.46284569710345,Humphry Slocombe,33.989338168173774,-118.4628579988927,Ice Cream Shop
2711,Venice,33.986273217151734,-118.46284569710345,Taqueria Chihuahua,33.98296742230472,-118.46101949547953,Mexican Restaurant
2712,Venice,33.986273217151734,-118.46284569710345,Shinola - Abbot Kinney,33.98970641773264,-118.46342455571909,Watch Shop
2713,Venice,33.986273217151734,-118.46284569710345,Aēsop,33.99027514801937,-118.46472114083932,Cosmetics Shop
2714,Venice,33.986273217151734,-118.46284569710345,Moto Azabu,33.98293183186184,-118.46107584090453,Sushi Restaurant
2715,Venice,33.986273217151734,-118.46284569710345,Buck Mason,33.989493,-118.463293,Men's Store
2716,Venice,33.986273217151734,-118.46284569710345,Shuhari Matcha Café,33.989943,-118.464092,Café
2717,Venice,33.986273217151734,-118.46284569710345,Trim Salon,33.990321475186285,-118.46516904144832,Cosmetics Shop
2718,Venice,33.986273217151734,-118.46284569710345,First Friday on Abbot Kinney,33.99029230293024,-118.46404418540564,Food Truck
2719,Venice,33.986273217151734,-118.46284569710345,French Market Café,33.98777466335188,-118.45892243176164,Coffee Shop
2720,Venice,33.986273217151734,-118.46284569710345,Warby Parker,33.9902299,-118.46529,Optical Shop
2721,Venice,33.986273217151734,-118.46284569710345,Tesuque Village Market,33.986998308139185,-118.46484705691391,Coffee Shop
2722,Venice,33.986273217151734,-118.46284569710345,Mystic Journey Bookstore,33.989694501865486,-118.46357844223508,Bookstore
2723,Venice,33.986273217151734,-118.46284569710345,The Brig,33.99025046825909,-118.46410560863784,Bar
2724,Venice,33.986273217151734,-118.46284569710345,AUST,33.99000996817332,-118.46341683430944,Boutique
2725,Venice,33.986273217151734,-118.46284569710345,Sirinan Massage,33.98364494344347,-118.45870021877373,Massage Studio
2726,Venice,33.986273217151734,-118.46284569710345,Chocolatier Blue,33.99006801132087,-118.46406129494775,Chocolate Shop
2727,Venice,33.986273217151734,-118.46284569710345,Azabu Sushi Bar & Grill,33.982713,-118.460643,Sushi Restaurant
2728,Venice,33.986273217151734,-118.46284569710345,The UPS Store,33.983629137132844,-118.4588297901783,Shipping Store
2729,Venice,33.986273217151734,-118.46284569710345,The Piece Collective,33.98976456587715,-118.46312026751107,Boutique
2730,Venice,33.986273217151734,-118.46284569710345,Linnie Canal Park,33.98481746662288,-118.46665418489776,Playground
2731,Venice,33.986273217151734,-118.46284569710345,Tajrish,33.982942933913925,-118.46089998285332,Middle Eastern Restaurant
2732,Venice,33.986273217151734,-118.46284569710345,Tahntawan Thai Kitchen,33.98310952846119,-118.46093993483238,Thai Restaurant
2733,Venice,33.986273217151734,-118.46284569710345,Cafe Buna,33.983099,-118.459891,Breakfast Spot
2734,Venice,33.986273217151734,-118.46284569710345,The Farmacy - Global Organic Medicine,33.99030500182953,-118.46450926412415,Pharmacy
2735,Venice,33.986273217151734,-118.46284569710345,Hustle & Flow,33.98776170775607,-118.45914829167117,Gym
2736,Venice,33.986273217151734,-118.46284569710345,Tumbleweed and Dandelion,33.990124,-118.464823,Furniture / Home Store
2737,Venice,33.986273217151734,-118.46284569710345,SUBWAY,33.98310444575342,-118.46101308252355,Sandwich Place
2738,Venice,33.986273217151734,-118.46284569710345,Noah's Bagels,33.983098227997075,-118.45975711941719,Bagel Shop
2739,Venice,33.986273217151734,-118.46284569710345,Wells Fargo,33.98268454543131,-118.46040219068527,Bank
2740,Venice,33.986273217151734,-118.46284569710345,A Man A Plan A Canal Panama,33.984923,-118.463104,Ethiopian Restaurant
2741,Venice,33.986273217151734,-118.46284569710345,Magic Wok,33.983051160009744,-118.4607477978983,Chinese Restaurant
2742,Venice,33.986273217151734,-118.46284569710345,Hoopnotica,33.988723,-118.46111200000001,Dance Studio
2743,Venice,33.986273217151734,-118.46284569710345,Linnie Canal,33.984562,-118.46656,Canal
2744,Venice,33.986273217151734,-118.46284569710345,Marla's,33.988237270085826,-118.45928376505167,Sandwich Place
2745,Venice,33.986273217151734,-118.46284569710345,Tahntawan Massage,33.982976038550596,-118.46107280150189,Massage Studio
2746,Venice,33.986273217151734,-118.46284569710345,291 Venice,33.98802890226694,-118.45889210700989,Boutique
2747,Venice,33.986273217151734,-118.46284569710345,Studio Blu,33.989917,-118.461897,Home Service
2748,Venice,33.986273217151734,-118.46284569710345,Viva Fresh,33.98280512918798,-118.4607594288877,Mexican Restaurant
2749,Venice,33.986273217151734,-118.46284569710345,Wolf's Liquor,33.98303357439318,-118.45986162712155,Liquor Store
2750,Venice,33.986273217151734,-118.46284569710345,Marina Optometric Center,33.98374264,-118.45863452,Optical Shop
2751,Venice,33.986273217151734,-118.46284569710345,Feastly,33.988382,-118.458264,American Restaurant
2752,Vermont Knolls,33.967009999125,-118.29050700000013,Wells Fargo ATM,33.96624236974765,-118.29199835658073,ATM
2753,Vermont Knolls,33.967009999125,-118.29050700000013,SUBWAY,33.96279056278403,-118.29119191170884,Sandwich Place
2754,Vermont Knolls,33.967009999125,-118.29050700000013,Adu Burger,33.966119,-118.29135,Burger Joint
2755,Vermont Knolls,33.967009999125,-118.29050700000013,Smart & Final,33.96457844481274,-118.29201111324595,Grocery Store
2756,Vermont Knolls,33.967009999125,-118.29050700000013,Super Buy Market,33.969928108787265,-118.29038479139446,Grocery Store
2757,Vernon,33.999657999124715,-118.20343200000013,Loveseat.com Online Furniture Auction Los Angeles,33.999964,-118.206722,Furniture / Home Store
2758,Vernon,33.999657999124715,-118.20343200000013,ADM Flooring Design,33.999989,-118.207044,Home Service
2759,Veterans Administration,34.057383999123985,-118.45725850000031,Jackie Robinson Field,34.060297,-118.458076,Park
2760,Veterans Administration,34.057383999123985,-118.45725850000031,Grow Native Nursery,34.060232165430044,-118.45966408459614,Garden Center
2761,View Park-Windsor Hills,33.99564600304306,-118.34855947912705,Junior Blind Of America Cafeteria,33.995465248629635,-118.34418873274187,Café
2762,Vincent,34.09951050296921,-117.92479398575192,Winchell's Doughnut House,34.09556532362142,-117.92231711804624,Donut Shop
2763,Walnut,34.03324799912426,-117.86012600000015,Da' Hill!,34.037296962023305,-117.85896776771622,Farm
2764,Westchester,33.95599525987285,-118.39829259016352,Robeks Fresh Juices & Smoothies,33.9557,-118.396443,Smoothie Shop
2765,Westchester,33.95599525987285,-118.39829259016352,In-N-Out Burger,33.95365824883238,-118.39689650175201,Burger Joint
2766,Westchester,33.95599525987285,-118.39829259016352,MedMen,33.9576431,-118.3955933,Marijuana Dispensary
2767,Westchester,33.95599525987285,-118.39829259016352,Trader Joe's,33.958656191282,-118.39671470852582,Grocery Store
2768,Westchester,33.95599525987285,-118.39829259016352,Coffee Co.,33.95750457474448,-118.39469888448609,Diner
2769,Westchester,33.95599525987285,-118.39829259016352,Ralphs,33.9564884,-118.3974375,Supermarket
2770,Westchester,33.95599525987285,-118.39829259016352,Kanpai Japanese Sushi Bar & Grill 2,33.95780826512706,-118.39607693160215,Japanese Restaurant
2771,Westchester,33.95599525987285,-118.39829259016352,Ross Dress for Less,33.958357075835124,-118.39678742921213,Clothing Store
2772,Westchester,33.95599525987285,-118.39829259016352,The Airplane Park,33.9533426451539,-118.39732131611474,Park
2773,Westchester,33.95599525987285,-118.39829259016352,Melody Bar and Grill,33.953731990603586,-118.39585838751165,Bar
2774,Westchester,33.95599525987285,-118.39829259016352,Ayara Thai Cuisine,33.95874,-118.39453,Thai Restaurant
2775,Westchester,33.95599525987285,-118.39829259016352,Melody Pizza LAX,33.953418,-118.395886,Pizza Place
2776,Westchester,33.95599525987285,-118.39829259016352,Chase Bank,33.956755,-118.396525,Bank
2777,Westchester,33.95599525987285,-118.39829259016352,The Original Brooklyn Water Bagel Co.,33.957818,-118.395948,Bagel Shop
2778,Westchester,33.95599525987285,-118.39829259016352,LaRocco’s Pizzeria,33.956825256883434,-118.39583462002146,Pizza Place
2779,Westchester,33.95599525987285,-118.39829259016352,The Ramen Joint,33.95850940862006,-118.39418015470972,Soup Place
2780,Westchester,33.95599525987285,-118.39829259016352,Tuesday Morning,33.9569829,-118.3964655,Discount Store
2781,Westchester,33.95599525987285,-118.39829259016352,Yogurtland,33.957433,-118.395912,Dessert Shop
2782,Westchester,33.95599525987285,-118.39829259016352,LAX Landing Path,33.95272230670475,-118.39672163205904,Scenic Lookout
2783,Westchester,33.95599525987285,-118.39829259016352,Bed Bath & Beyond,33.9563352,-118.3957687,Furniture / Home Store
2784,Westchester,33.95599525987285,-118.39829259016352,Mono Poke,33.95702355620663,-118.39552416767316,Poke Place
2785,Westchester,33.95599525987285,-118.39829259016352,T.J. Maxx & HomeGoods,33.959165,-118.396664813491,Furniture / Home Store
2786,Westchester,33.95599525987285,-118.39829259016352,Noodle World Jr.,33.958786029752524,-118.39608229099825,Asian Restaurant
2787,Westchester,33.95599525987285,-118.39829259016352,The Flame Broiler,33.95793177079839,-118.3954783461143,Korean Restaurant
2788,Westchester,33.95599525987285,-118.39829259016352,Starbucks,33.956725,-118.396922,Coffee Shop
2789,Westchester,33.95599525987285,-118.39829259016352,CVS pharmacy,33.95581401085823,-118.39743829001173,Pharmacy
2790,Westchester,33.95599525987285,-118.39829259016352,Starbucks,33.95602366,-118.395978,Coffee Shop
2791,Westchester,33.95599525987285,-118.39829259016352,Panera Bread,33.958531780718054,-118.39664407074451,Bakery
2792,Westchester,33.95599525987285,-118.39829259016352,menchies frozen yogurt,33.956759000000005,-118.396677,Frozen Yogurt Shop
2793,Westchester,33.95599525987285,-118.39829259016352,Petco,33.95701939544476,-118.39671118992364,Pet Store
2794,Westchester,33.95599525987285,-118.39829259016352,El Tarasco,33.959181874200944,-118.39603026530253,Mexican Restaurant
2795,Westchester,33.95599525987285,-118.39829259016352,The UPS Store,33.95494650672308,-118.39641624013893,Shipping Store
2796,Westchester,33.95599525987285,-118.39829259016352,Westchester Bakery,33.95858519723703,-118.39416645653765,Bakery
2797,Westchester,33.95599525987285,-118.39829259016352,IHOP,33.96004,-118.395924,Breakfast Spot
2798,Westchester,33.95599525987285,-118.39829259016352,Pizza Hut,33.95577528690806,-118.39687098564355,Pizza Place
2799,Westchester,33.95599525987285,-118.39829259016352,TOGO'S Sandwiches,33.955824,-118.396937,Sandwich Place
2800,Westchester,33.95599525987285,-118.39829259016352,Redbox,33.956653995196945,-118.39689104094242,Video Store
2801,Westchester,33.95599525987285,-118.39829259016352,T-Mobile,33.958948,-118.3960083,Mobile Phone Shop
2802,Westchester,33.95599525987285,-118.39829259016352,Wells Fargo,33.956661868711315,-118.39586690068245,Bank
2803,Westchester,33.95599525987285,-118.39829259016352,Westchester First Friday,33.95857648495456,-118.39404012217577,General Entertainment
2804,Westchester,33.95599525987285,-118.39829259016352,Office Depot,33.9556155,-118.3957933,Paper / Office Supplies Store
2805,Westchester,33.95599525987285,-118.39829259016352,Cilantro Fresh Mexican Grill,33.95584478895732,-118.39669658532632,Burrito Place
2806,Westchester,33.95599525987285,-118.39829259016352,CVS pharmacy,33.95965720828686,-118.39675351562113,Pharmacy
2807,Westchester,33.95599525987285,-118.39829259016352,Staples,33.9583679,-118.3959836,Paper / Office Supplies Store
2808,Westchester,33.95599525987285,-118.39829259016352,Olive It,33.95869812670395,-118.39418728466704,Sandwich Place
2809,West Compton,33.89413650249923,-118.26773698606381,7-Eleven,33.893650941097434,-118.26497735830344,Convenience Store
2810,West Compton,33.89413650249923,-118.26773698606381,Hawaiian Host Chocolates,33.89297257037678,-118.2655471966596,Candy Store
2811,West Covina,34.047182499124105,-117.91269950000022,Dunkin',34.047434,-117.907707,Donut Shop
2812,West Covina,34.047182499124105,-117.91269950000022,Dunkin Donuts And Baskin Robbins,34.04760906711459,-117.90770800339612,Donut Shop
2813,West Covina,34.047182499124105,-117.91269950000022,85ºc,34.04701606965893,-117.91778595342033,Coffee Shop
2814,West Covina,34.047182499124105,-117.91269950000022,Rainbow Donuts,34.047893420396655,-117.90759160861468,Donut Shop
2815,West Covina,34.047182499124105,-117.91269950000022,Ten Ten Sandwiches & Curry,34.047873209490874,-117.90752881445918,Japanese Restaurant
2816,West Hills,34.207253636931036,-118.63539850000005,Fields Market,34.20868635806282,-118.63314664831675,Grocery Store
2817,West Hills,34.207253636931036,-118.63539850000005,Four Oaks Park,34.2056382804292,-118.63467471511287,Park
2818,West Hills,34.207253636931036,-118.63539850000005,Golden Performing Arts Center,34.20897799306674,-118.633842914997,Theater
2819,West Hills,34.207253636931036,-118.63539850000005,Raz's Little Italy,34.209007,-118.633784,Italian Restaurant
2820,West Hills,34.207253636931036,-118.63539850000005,Cutting Edge Karate,34.20924469,-118.63385752,Martial Arts Dojo
2821,West Hills,34.207253636931036,-118.63539850000005,Dean's Catering,34.208855,-118.63966,Food
2822,West Hills,34.207253636931036,-118.63539850000005,Glamour Vitamins,34.203679,-118.638057,Food
2823,West Hollywood,34.08721323709856,-118.36961300000021,Kings Road Park,34.08831287436441,-118.37184583042247,Park
2824,West Hollywood,34.08721323709856,-118.36961300000021,Paul Smith Ltd.,34.083840433172526,-118.36904783192776,Men's Store
2825,West Hollywood,34.08721323709856,-118.36961300000021,Schindler House,34.08650749906743,-118.37215877284245,Art Gallery
2826,West Hollywood,34.08721323709856,-118.36961300000021,Crossroads Kitchen,34.08355377036199,-118.37021756510343,Vegetarian / Vegan Restaurant
2827,West Hollywood,34.08721323709856,-118.36961300000021,Decades,34.08368397316454,-118.36859096052568,Women's Store
2828,West Hollywood,34.08721323709856,-118.36961300000021,Norah,34.09086293577401,-118.36975471800208,Restaurant
2829,West Hollywood,34.08721323709856,-118.36961300000021,y7,34.08362243921394,-118.3698688800183,Yoga Studio
2830,West Hollywood,34.08721323709856,-118.36961300000021,Duff's Cakemix,34.08371313783136,-118.37035010881151,Bakery
2831,West Hollywood,34.08721323709856,-118.36961300000021,MedMen,34.0906335,-118.36732,Pharmacy
2832,West Hollywood,34.08721323709856,-118.36961300000021,Earth Bar,34.09080287785582,-118.3718728865745,Vegetarian / Vegan Restaurant
2833,West Hollywood,34.08721323709856,-118.36961300000021,V Cut,34.08362758524283,-118.36772002182182,Smoke Shop
2834,West Hollywood,34.08721323709856,-118.36961300000021,Conservatory,34.09081287414126,-118.37016702432162,Restaurant
2835,West Hollywood,34.08721323709856,-118.36961300000021,Connie and Ted's Seafood,34.09101150745711,-118.36734523838096,Seafood Restaurant
2836,West Hollywood,34.08721323709856,-118.36961300000021,The Hollywood Improv,34.0834621,-118.3674136,Comedy Club
2837,West Hollywood,34.08721323709856,-118.36961300000021,Liquid Juice Bar,34.08365016672347,-118.36793286240085,Juice Bar
2838,West Hollywood,34.08721323709856,-118.36961300000021,Jonathan Adler,34.08388951424268,-118.36694829832415,Furniture / Home Store
2839,West Hollywood,34.08721323709856,-118.36961300000021,Mel & Rose,34.08358705809394,-118.37201537396018,Gourmet Shop
